"DEPARTURES_PERFORMED","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","QUARTER",
1.00,"BUR","Burbank, CA","DEN","Denver, CO",4,
1.00,"BUR","Burbank, CA","RNO","Reno, NV",4,
1.00,"BWI","Baltimore, MD","ONT","Ontario, CA",4,
1.00,"DEN","Denver, CO","OAK","Oakland, CA",4,
1.00,"DEN","Denver, CO","SMF","Sacramento, CA",4,
1.00,"ELP","El Paso, TX","LAX","Los Angeles, CA",4,
1.00,"ELP","El Paso, TX","ONT","Ontario, CA",4,
1.00,"ELP","El Paso, TX","SAN","San Diego, CA",4,
1.00,"EUG","Eugene, OR","LAX","Los Angeles, CA",4,
1.00,"HOU","Houston, TX","OAK","Oakland, CA",4,
1.00,"LAS","Las Vegas, NV","SMF","Sacramento, CA",4,
1.00,"LAX","Los Angeles, CA","LIT","Little Rock, AR",4,
1.00,"LAX","Los Angeles, CA","MDW","Chicago, IL",4,
1.00,"LAX","Los Angeles, CA","ONT","Ontario, CA",4,
1.00,"LAX","Los Angeles, CA","SAN","San Diego, CA",4,
1.00,"LAX","Los Angeles, CA","SNA","Santa Ana, CA",4,
1.00,"MCI","Kansas City, MO","OAK","Oakland, CA",4,
1.00,"MKE","Milwaukee, WI","LAX","Los Angeles, CA",4,
1.00,"OAK","Oakland, CA","BUR","Burbank, CA",4,
1.00,"OAK","Oakland, CA","PHX","Phoenix, AZ",4,
1.00,"OAK","Oakland, CA","SMF","Sacramento, CA",4,
1.00,"OAK","Oakland, CA","SMF","Sacramento, CA",4,
1.00,"ONT","Ontario, CA","DEN","Denver, CO",4,
1.00,"ONT","Ontario, CA","GEG","Spokane, WA",4,
1.00,"ONT","Ontario, CA","LAX","Los Angeles, CA",4,
1.00,"ONT","Ontario, CA","MDW","Chicago, IL",4,
1.00,"ONT","Ontario, CA","OAK","Oakland, CA",4,
1.00,"PDX","Portland, OR","LAX","Los Angeles, CA",4,
1.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",4,
1.00,"SAN","San Diego, CA","BNA","Nashville, TN",4,
1.00,"SAN","San Diego, CA","MDW","Chicago, IL",4,
1.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",4,
1.00,"SAN","San Diego, CA","SAT","San Antonio, TX",4,
1.00,"SAN","San Diego, CA","SFO","San Francisco, CA",4,
1.00,"SAN","San Diego, CA","SJC","San Jose, CA",4,
1.00,"SFO","San Francisco, CA","MDW","Chicago, IL",4,
1.00,"SFO","San Francisco, CA","ONT","Ontario, CA",4,
1.00,"SJC","San Jose, CA","PDX","Portland, OR",4,
1.00,"SJC","San Jose, CA","SMF","Sacramento, CA",4,
1.00,"SMF","Sacramento, CA","LAS","Las Vegas, NV",4,
1.00,"SMF","Sacramento, CA","OAK","Oakland, CA",4,
1.00,"SMF","Sacramento, CA","ONT","Ontario, CA",4,
1.00,"SMF","Sacramento, CA","PDX","Portland, OR",4,
1.00,"SNA","Santa Ana, CA","RNO","Reno, NV",4,
1.00,"TUS","Tucson, AZ","LAX","Los Angeles, CA",4,
1.00,"TUS","Tucson, AZ","SFO","San Francisco, CA",4,
1.00,"ABQ","Albuquerque, NM","LAX","Los Angeles, CA",4,
1.00,"ATL","Atlanta, GA","LAX","Los Angeles, CA",4,
1.00,"ATL","Atlanta, GA","SAN","San Diego, CA",4,
1.00,"ATL","Atlanta, GA","SNA","Santa Ana, CA",4,
1.00,"BWI","Baltimore, MD","SAN","San Diego, CA",4,
1.00,"CVG","Cincinnati, OH","LAX","Los Angeles, CA",4,
1.00,"DEN","Denver, CO","LAX","Los Angeles, CA",4,
1.00,"DFW","Dallas/Fort Worth, TX","LAX","Los Angeles, CA",4,
1.00,"YUM","Yuma, AZ","ONT","Ontario, CA",4,
1.00,"ASE","Aspen, CO","PSP","Palm Springs, CA",4,
1.00,"AUS","Austin, TX","PSP","Palm Springs, CA",4,
1.00,"AUS","Austin, TX","SAN","San Diego, CA",4,
1.00,"BFL","Bakersfield, CA","MOD","Modesto, CA",4,
1.00,"BFL","Bakersfield, CA","SBA","Santa Barbara, CA",4,
1.00,"BUR","Burbank, CA","BHM","Birmingham, AL",4,
1.00,"BUR","Burbank, CA","BOI","Boise, ID",4,
1.00,"BUR","Burbank, CA","LAX","Los Angeles, CA",4,
1.00,"BUR","Burbank, CA","PDX","Portland, OR",4,
1.00,"BUR","Burbank, CA","RDM","Bend/Redmond, OR",4,
1.00,"CLD","Carlsbad, CA","ONT","Ontario, CA",4,
1.00,"COS","Colorado Springs, CO","BUR","Burbank, CA",4,
1.00,"DEN","Denver, CO","SFO","San Francisco, CA",4,
1.00,"DFW","Dallas/Fort Worth, TX","ONT","Ontario, CA",4,
1.00,"EUG","Eugene, OR","LAX","Los Angeles, CA",4,
1.00,"FAT","Fresno, CA","ATL","Atlanta, GA",4,
1.00,"FAT","Fresno, CA","BFL","Bakersfield, CA",4,
1.00,"FAT","Fresno, CA","LAX","Los Angeles, CA",4,
1.00,"GJT","Grand Junction, CO","LAX","Los Angeles, CA",4,
1.00,"GJT","Grand Junction, CO","SFO","San Francisco, CA",4,
1.00,"HDN","Hayden, CO","SMF","Sacramento, CA",4,
1.00,"IPL","El Centro, CA","ONT","Ontario, CA",4,
1.00,"LAS","Las Vegas, NV","FAT","Fresno, CA",4,
1.00,"LAX","Los Angeles, CA","BOI","Boise, ID",4,
1.00,"LAX","Los Angeles, CA","BUR","Burbank, CA",4,
1.00,"LAX","Los Angeles, CA","EUG","Eugene, OR",4,
1.00,"LAX","Los Angeles, CA","GJT","Grand Junction, CO",4,
1.00,"LAX","Los Angeles, CA","LGB","Long Beach, CA",4,
1.00,"LAX","Los Angeles, CA","RDM","Bend/Redmond, OR",4,
1.00,"LAX","Los Angeles, CA","SMF","Sacramento, CA",4,
1.00,"LMT","Klamath Falls, OR","SMF","Sacramento, CA",4,
1.00,"MRY","Monterey, CA","OAK","Oakland, CA",4,
1.00,"MRY","Monterey, CA","SBA","Santa Barbara, CA",4,
1.00,"OAK","Oakland, CA","PSP","Palm Springs, CA",4,
1.00,"ONT","Ontario, CA","LAX","Los Angeles, CA",4,
1.00,"ONT","Ontario, CA","LGB","Long Beach, CA",4,
1.00,"ONT","Ontario, CA","PDX","Portland, OR",4,
1.00,"PDX","Portland, OR","BUR","Burbank, CA",4,
1.00,"PDX","Portland, OR","FAT","Fresno, CA",4,
1.00,"PDX","Portland, OR","ONT","Ontario, CA",4,
1.00,"PHX","Phoenix, AZ","BFL","Bakersfield, CA",4,
1.00,"PHX","Phoenix, AZ","SJC","San Jose, CA",4,
1.00,"PSP","Palm Springs, CA","ONT","Ontario, CA",4,
1.00,"PSP","Palm Springs, CA","RAP","Rapid City, SD",4,
1.00,"PSP","Palm Springs, CA","YUM","Yuma, AZ",4,
1.00,"RDD","Redding, CA","SMF","Sacramento, CA",4,
1.00,"RDM","Bend/Redmond, OR","ONT","Ontario, CA",4,
1.00,"RNO","Reno, NV","SMF","Sacramento, CA",4,
1.00,"SAN","San Diego, CA","FAT","Fresno, CA",4,
1.00,"SAN","San Diego, CA","PSP","Palm Springs, CA",4,
1.00,"SAN","San Diego, CA","SMX","Santa Maria, CA",4,
1.00,"SAT","San Antonio, TX","ONT","Ontario, CA",4,
1.00,"SBA","Santa Barbara, CA","LAX","Los Angeles, CA",4,
1.00,"SBA","Santa Barbara, CA","LAX","Los Angeles, CA",4,
1.00,"SBA","Santa Barbara, CA","SJC","San Jose, CA",4,
1.00,"SBP","San Luis Obispo, CA","SBA","Santa Barbara, CA",4,
1.00,"SBP","San Luis Obispo, CA","SJC","San Jose, CA",4,
1.00,"SEA","Seattle, WA","BUR","Burbank, CA",4,
1.00,"SEA","Seattle, WA","SFO","San Francisco, CA",4,
1.00,"SFO","San Francisco, CA","ABQ","Albuquerque, NM",4,
1.00,"SFO","San Francisco, CA","DEN","Denver, CO",4,
1.00,"SFO","San Francisco, CA","EUG","Eugene, OR",4,
1.00,"SFO","San Francisco, CA","FAT","Fresno, CA",4,
1.00,"SFO","San Francisco, CA","GJT","Grand Junction, CO",4,
1.00,"SFO","San Francisco, CA","ICT","Wichita, KS",4,
1.00,"SFO","San Francisco, CA","LAX","Los Angeles, CA",4,
1.00,"SFO","San Francisco, CA","PDX","Portland, OR",4,
1.00,"SFO","San Francisco, CA","SBA","Santa Barbara, CA",4,
1.00,"SGU","St. George, UT","SFO","San Francisco, CA",4,
1.00,"SJC","San Jose, CA","MRY","Monterey, CA",4,
1.00,"SJC","San Jose, CA","OTH","North Bend/Coos Bay, OR",4,
1.00,"SJC","San Jose, CA","PHX","Phoenix, AZ",4,
1.00,"SJC","San Jose, CA","SMF","Sacramento, CA",4,
1.00,"SLC","Salt Lake City, UT","SMF","Sacramento, CA",4,
1.00,"SMF","Sacramento, CA","CEC","Crescent City, CA",4,
1.00,"SMF","Sacramento, CA","FAT","Fresno, CA",4,
1.00,"SMF","Sacramento, CA","LAX","Los Angeles, CA",4,
1.00,"SMF","Sacramento, CA","SBA","Santa Barbara, CA",4,
1.00,"SMF","Sacramento, CA","SLC","Salt Lake City, UT",4,
1.00,"TUS","Tucson, AZ","ONT","Ontario, CA",4,
1.00,"TUS","Tucson, AZ","SBA","Santa Barbara, CA",4,
1.00,"YUM","Yuma, AZ","IPL","El Centro, CA",4,
1.00,"YUM","Yuma, AZ","ONT","Ontario, CA",4,
1.00,"ATL","Atlanta, GA","SJC","San Jose, CA",4,
1.00,"ATL","Atlanta, GA","SNA","Santa Ana, CA",4,
1.00,"ATL","Atlanta, GA","SNA","Santa Ana, CA",4,
1.00,"DEN","Denver, CO","SAN","San Diego, CA",4,
1.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",4,
1.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",4,
1.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",4,
1.00,"EWR","Newark, NJ","LAX","Los Angeles, CA",4,
1.00,"FAT","Fresno, CA","MEM","Memphis, TN",4,
1.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",4,
1.00,"HNL","Honolulu, HI","SFO","San Francisco, CA",4,
1.00,"IAH","Houston, TX","OAK","Oakland, CA",4,
1.00,"LAS","Las Vegas, NV","SFO","San Francisco, CA",4,
1.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",4,
1.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",4,
1.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",4,
1.00,"LAX","Los Angeles, CA","EWR","Newark, NJ",4,
1.00,"LAX","Los Angeles, CA","OAK","Oakland, CA",4,
1.00,"LAX","Los Angeles, CA","OGG","Kahului, HI",4,
1.00,"LAX","Los Angeles, CA","TUL","Tulsa, OK",4,
1.00,"MSP","Minneapolis, MN","SFO","San Francisco, CA",2,
1.00,"ADW","Camp Springs, MD","SFO","San Francisco, CA",2,
1.00,"FAT","Fresno, CA","SFO","San Francisco, CA",2,
1.00,"SJC","San Jose, CA","IFP","Bullhead City, AZ",1,
1.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",2,
1.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",2,
1.00,"SFO","San Francisco, CA","CLT","Charlotte, NC",2,
1.00,"RDM","Bend/Redmond, OR","PSP","Palm Springs, CA",1,
1.00,"ENV","Wendover, UT","RDD","Redding, CA",1,
1.00,"ELP","El Paso, TX","FAT","Fresno, CA",1,
1.00,"LAX","Los Angeles, CA","CHS","Charleston, SC",1,
1.00,"ONT","Ontario, CA","ORD","Chicago, IL",2,
1.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",2,
1.00,"SNA","Santa Ana, CA","PHX","Phoenix, AZ",2,
1.00,"ATL","Atlanta, GA","SFO","San Francisco, CA",1,
1.00,"BUR","Burbank, CA","ENV","Wendover, UT",1,
1.00,"SLC","Salt Lake City, UT","SJC","San Jose, CA",1,
1.00,"SLC","Salt Lake City, UT","SJC","San Jose, CA",1,
1.00,"STL","St. Louis, MO","OAK","Oakland, CA",2,
1.00,"LAS","Las Vegas, NV","SFO","San Francisco, CA",2,
1.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",2,
1.00,"BUR","Burbank, CA","TUL","Tulsa, OK",2,
1.00,"BUR","Burbank, CA","FLL","Fort Lauderdale, FL",2,
1.00,"LAX","Los Angeles, CA","SYR","Syracuse, NY",2,
1.00,"LAX","Los Angeles, CA","BOS","Boston, MA",2,
1.00,"SFO","San Francisco, CA","LAS","Las Vegas, NV",2,
1.00,"SFO","San Francisco, CA","STL","St. Louis, MO",2,
1.00,"SFO","San Francisco, CA","ORD","Chicago, IL",2,
1.00,"SFO","San Francisco, CA","ORD","Chicago, IL",2,
1.00,"SFO","San Francisco, CA","STL","St. Louis, MO",2,
1.00,"IAH","Houston, TX","SFO","San Francisco, CA",1,
1.00,"IAH","Houston, TX","SFO","San Francisco, CA",1,
1.00,"SFO","San Francisco, CA","BUR","Burbank, CA",1,
1.00,"SFO","San Francisco, CA","BUR","Burbank, CA",1,
1.00,"BWI","Baltimore, MD","SFO","San Francisco, CA",2,
1.00,"LAS","Las Vegas, NV","SFO","San Francisco, CA",2,
1.00,"LAS","Las Vegas, NV","SFO","San Francisco, CA",2,
1.00,"LAX","Los Angeles, CA","OGG","Kahului, HI",2,
1.00,"SFO","San Francisco, CA","SEA","Seattle, WA",1,
1.00,"SFO","San Francisco, CA","SEA","Seattle, WA",1,
1.00,"SLN","Salina, KS","BUR","Burbank, CA",2,
1.00,"MSP","Minneapolis, MN","SJC","San Jose, CA",2,
1.00,"TOL","Toledo, OH","ONT","Ontario, CA",2,
1.00,"ONT","Ontario, CA","SAN","San Diego, CA",1,
1.00,"SMF","Sacramento, CA","FAT","Fresno, CA",2,
1.00,"SNA","Santa Ana, CA","LAX","Los Angeles, CA",2,
1.00,"BWI","Baltimore, MD","SFO","San Francisco, CA",2,
1.00,"SMF","Sacramento, CA","HOU","Houston, TX",2,
1.00,"DEN","Denver, CO","SNA","Santa Ana, CA",1,
1.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",1,
1.00,"SFO","San Francisco, CA","FAT","Fresno, CA",2,
1.00,"BZN","Bozeman, MT","VNY","Van Nuys, CA",1,
1.00,"LAX","Los Angeles, CA","CLE","Cleveland, OH",1,
1.00,"BUR","Burbank, CA","JAC","Jackson, WY",1,
1.00,"SNA","Santa Ana, CA","DEN","Denver, CO",2,
1.00,"SNA","Santa Ana, CA","PHX","Phoenix, AZ",2,
1.00,"SAN","San Diego, CA","ABQ","Albuquerque, NM",4,
1.00,"SAN","San Diego, CA","ELP","El Paso, TX",4,
1.00,"SAN","San Diego, CA","SAT","San Antonio, TX",4,
1.00,"SAN","San Diego, CA","SMF","Sacramento, CA",4,
1.00,"SAT","San Antonio, TX","ONT","Ontario, CA",4,
1.00,"SAT","San Antonio, TX","SAN","San Diego, CA",4,
1.00,"SEA","Seattle, WA","LAX","Los Angeles, CA",4,
1.00,"SFO","San Francisco, CA","MDW","Chicago, IL",4,
1.00,"SFO","San Francisco, CA","OAK","Oakland, CA",4,
1.00,"SFO","San Francisco, CA","OMA","Omaha, NE",4,
1.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",4,
1.00,"SJC","San Jose, CA","BUR","Burbank, CA",4,
1.00,"SJC","San Jose, CA","MDW","Chicago, IL",4,
1.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",4,
1.00,"SMF","Sacramento, CA","BUR","Burbank, CA",4,
1.00,"SMF","Sacramento, CA","GJT","Grand Junction, CO",4,
1.00,"SMF","Sacramento, CA","LAS","Las Vegas, NV",4,
1.00,"SMF","Sacramento, CA","MDW","Chicago, IL",4,
1.00,"SNA","Santa Ana, CA","ABQ","Albuquerque, NM",4,
1.00,"STL","St. Louis, MO","LAX","Los Angeles, CA",4,
1.00,"STL","St. Louis, MO","SAN","San Diego, CA",4,
1.00,"BNA","Nashville, TN","LAX","Los Angeles, CA",1,
1.00,"BUR","Burbank, CA","HPN","White Plains, NY",1,
1.00,"FAT","Fresno, CA","ACV","Arcata/Eureka, CA",1,
1.00,"SMF","Sacramento, CA","PSP","Palm Springs, CA",1,
1.00,"SLC","Salt Lake City, UT","LGB","Long Beach, CA",1,
1.00,"SMO","Santa Monica, CA","OAK","Oakland, CA",1,
1.00,"SEA","Seattle, WA","SMF","Sacramento, CA",1,
1.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",1,
1.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",1,
1.00,"LAX","Los Angeles, CA","OGG","Kahului, HI",2,
1.00,"LAX","Los Angeles, CA","OGG","Kahului, HI",2,
1.00,"DEN","Denver, CO","SMF","Sacramento, CA",1,
1.00,"PHX","Phoenix, AZ","SMF","Sacramento, CA",2,
1.00,"ATL","Atlanta, GA","LAX","Los Angeles, CA",2,
1.00,"ATL","Atlanta, GA","LAX","Los Angeles, CA",2,
1.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",1,
1.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",1,
1.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",1,
1.00,"SLC","Salt Lake City, UT","OAK","Oakland, CA",1,
1.00,"SLC","Salt Lake City, UT","SJC","San Jose, CA",2,
1.00,"ATL","Atlanta, GA","LAX","Los Angeles, CA",1,
1.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",2,
1.00,"NZY","San Diego, CA","MKE","Milwaukee, WI",2,
1.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",2,
1.00,"LAX","Los Angeles, CA","PHX","Phoenix, AZ",2,
1.00,"SFO","San Francisco, CA","BUR","Burbank, CA",2,
1.00,"SFO","San Francisco, CA","BUR","Burbank, CA",2,
1.00,"SFO","San Francisco, CA","BUR","Burbank, CA",2,
1.00,"SFO","San Francisco, CA","PVU","Provo, UT",2,
1.00,"SJC","San Jose, CA","RNO","Reno, NV",2,
1.00,"SNA","Santa Ana, CA","VWN","Parker, AZ",2,
1.00,"IND","Indianapolis, IN","OAK","Oakland, CA",2,
1.00,"BFL","Bakersfield, CA","SBA","Santa Barbara, CA",2,
1.00,"BFL","Bakersfield, CA","IYK","Inyokern, CA",1,
1.00,"LAX","Los Angeles, CA","MKE","Milwaukee, WI",1,
1.00,"LAX","Los Angeles, CA","MKE","Milwaukee, WI",1,
1.00,"SFO","San Francisco, CA","DEN","Denver, CO",1,
1.00,"SFO","San Francisco, CA","DEN","Denver, CO",1,
1.00,"HRL","Harlingen/San Benito, TX","SAN","San Diego, CA",2,
1.00,"ORD","Chicago, IL","OAK","Oakland, CA",2,
1.00,"RNO","Reno, NV","LAX","Los Angeles, CA",1,
1.00,"SMF","Sacramento, CA","EUG","Eugene, OR",1,
1.00,"ONT","Ontario, CA","MDW","Chicago, IL",1,
1.00,"LAX","Los Angeles, CA","EWR","Newark, NJ",1,
1.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",1,
1.00,"SLC","Salt Lake City, UT","SJC","San Jose, CA",2,
1.00,"PHX","Phoenix, AZ","MHR","Sacramento, CA",2,
1.00,"SLC","Salt Lake City, UT","SJC","San Jose, CA",2,
1.00,"PSP","Palm Springs, CA","SFO","San Francisco, CA",2,
1.00,"SAN","San Diego, CA","PIT","Pittsburgh, PA",3,
1.00,"FRG","East Farmingdale, NY","BUR","Burbank, CA",2,
1.00,"SFO","San Francisco, CA","DEN","Denver, CO",1,
1.00,"SFO","San Francisco, CA","DEN","Denver, CO",1,
1.00,"CEC","Crescent City, CA","SMF","Sacramento, CA",1,
1.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",1,
1.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",1,
1.00,"LAX","Los Angeles, CA","LAS","Las Vegas, NV",1,
1.00,"SLC","Salt Lake City, UT","OAK","Oakland, CA",1,
1.00,"BWI","Baltimore, MD","SFO","San Francisco, CA",2,
1.00,"IAD","Washington, DC","SFO","San Francisco, CA",2,
1.00,"SFO","San Francisco, CA","DTW","Detroit, MI",1,
1.00,"MFR","Medford, OR","ACV","Arcata/Eureka, CA",1,
1.00,"LAX","Los Angeles, CA","DAY","Dayton, OH",1,
1.00,"SLC","Salt Lake City, UT","BUR","Burbank, CA",1,
1.00,"SLC","Salt Lake City, UT","BUR","Burbank, CA",1,
1.00,"IFP","Bullhead City, AZ","LGB","Long Beach, CA",2,
1.00,"DAL","Dallas, TX","VNY","Van Nuys, CA",1,
1.00,"LAX","Los Angeles, CA","DLH","Duluth, MN",2,
1.00,"ABQ","Albuquerque, NM","ONT","Ontario, CA",2,
1.00,"ABQ","Albuquerque, NM","ONT","Ontario, CA",2,
1.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",2,
1.00,"LAS","Las Vegas, NV","LAX","Los Angeles, CA",2,
1.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",2,
1.00,"LAX","Los Angeles, CA","ATL","Atlanta, GA",2,
1.00,"LAX","Los Angeles, CA","PIT","Pittsburgh, PA",2,
1.00,"LAX","Los Angeles, CA","PIT","Pittsburgh, PA",2,
1.00,"BUR","Burbank, CA","PWK","Chicago, IL",2,
1.00,"SAN","San Diego, CA","IAH","Houston, TX",2,
1.00,"IAD","Washington, DC","SFO","San Francisco, CA",2,
1.00,"MEM","Memphis, TN","LAX","Los Angeles, CA",1,
1.00,"LAX","Los Angeles, CA","SPS","Wichita Falls, TX",2,
1.00,"MDW","Chicago, IL","BUR","Burbank, CA",1,
1.00,"MEM","Memphis, TN","SJC","San Jose, CA",1,
1.00,"MEM","Memphis, TN","SJC","San Jose, CA",1,
1.00,"SNA","Santa Ana, CA","LAS","Las Vegas, NV",2,
1.00,"LAX","Los Angeles, CA","LBB","Lubbock, TX",2,
1.00,"LAX","Los Angeles, CA","LBB","Lubbock, TX",2,
1.00,"LAX","Los Angeles, CA","LBB","Lubbock, TX",2,
1.00,"LAS","Las Vegas, NV","LAX","Los Angeles, CA",1,
1.00,"SAN","San Diego, CA","SPS","Wichita Falls, TX",2,
1.00,"PSP","Palm Springs, CA","DFW","Dallas/Fort Worth, TX",1,
1.00,"MSP","Minneapolis, MN","PSP","Palm Springs, CA",1,
1.00,"SJC","San Jose, CA","SEA","Seattle, WA",1,
1.00,"MFR","Medford, OR","FAT","Fresno, CA",1,
1.00,"PSP","Palm Springs, CA","PHX","Phoenix, AZ",1,
1.00,"SJC","San Jose, CA","IND","Indianapolis, IN",1,
1.00,"SDM","San Diego, CA","BUR","Burbank, CA",1,
1.00,"SDM","San Diego, CA","BUR","Burbank, CA",1,
1.00,"SAN","San Diego, CA","ABI","Abilene, TX",2,
1.00,"ONT","Ontario, CA","ATL","Atlanta, GA",1,
1.00,"MRY","Monterey, CA","LAX","Los Angeles, CA",2,
1.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",2,
1.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",2,
1.00,"ACY","Atlantic City, NJ","LGB","Long Beach, CA",2,
1.00,"SJC","San Jose, CA","SLC","Salt Lake City, UT",1,
1.00,"SJC","San Jose, CA","SLC","Salt Lake City, UT",1,
1.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",1,
1.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",1,
1.00,"DEN","Denver, CO","SAN","San Diego, CA",2,
1.00,"DEN","Denver, CO","SAN","San Diego, CA",2,
1.00,"SAN","San Diego, CA","HDN","Hayden, CO",1,
1.00,"SAN","San Diego, CA","DFW","Dallas/Fort Worth, TX",1,
1.00,"SFO","San Francisco, CA","RFD","Rockford, IL",2,
1.00,"OAK","Oakland, CA","PHX","Phoenix, AZ",2,
1.00,"LAX","Los Angeles, CA","OGG","Kahului, HI",1,
1.00,"SJC","San Jose, CA","MEM","Memphis, TN",2,
1.00,"DAL","Dallas, TX","OAK","Oakland, CA",2,
1.00,"OAK","Oakland, CA","DAL","Dallas, TX",2,
1.00,"EUG","Eugene, OR","RDD","Redding, CA",1,
1.00,"ONT","Ontario, CA","RFD","Rockford, IL",1,
1.00,"ONT","Ontario, CA","RFD","Rockford, IL",1,
1.00,"SJC","San Jose, CA","SFO","San Francisco, CA",1,
1.00,"SJC","San Jose, CA","SFO","San Francisco, CA",1,
1.00,"SJC","San Jose, CA","SFO","San Francisco, CA",1,
1.00,"JFK","New York, NY","SFO","San Francisco, CA",1,
1.00,"SFO","San Francisco, CA","CVG","Cincinnati, OH",1,
1.00,"ONT","Ontario, CA","OKC","Oklahoma City, OK",1,
1.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",2,
1.00,"BUR","Burbank, CA","ONT","Ontario, CA",1,
1.00,"BUR","Burbank, CA","ONT","Ontario, CA",1,
1.00,"SMO","Santa Monica, CA","LAS","Las Vegas, NV",2,
1.00,"SMO","Santa Monica, CA","LAS","Las Vegas, NV",2,
1.00,"DEN","Denver, CO","SAN","San Diego, CA",2,
1.00,"FAT","Fresno, CA","PDX","Portland, OR",1,
1.00,"DEN","Denver, CO","ONT","Ontario, CA",1,
1.00,"SAN","San Diego, CA","DFW","Dallas/Fort Worth, TX",1,
1.00,"CVG","Cincinnati, OH","SAN","San Diego, CA",1,
1.00,"LAX","Los Angeles, CA","DAL","Dallas, TX",1,
1.00,"SMF","Sacramento, CA","SFO","San Francisco, CA",1,
1.00,"SMF","Sacramento, CA","SFO","San Francisco, CA",1,
1.00,"EWR","Newark, NJ","SNA","Santa Ana, CA",2,
1.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",2,
1.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",2,
1.00,"ABQ","Albuquerque, NM","SAN","San Diego, CA",2,
1.00,"BUR","Burbank, CA","IND","Indianapolis, IN",1,
1.00,"JFK","New York, NY","LAX","Los Angeles, CA",2,
1.00,"JFK","New York, NY","LAX","Los Angeles, CA",2,
1.00,"SJC","San Jose, CA","FAT","Fresno, CA",2,
1.00,"LAX","Los Angeles, CA","TUL","Tulsa, OK",2,
1.00,"SFO","San Francisco, CA","ABQ","Albuquerque, NM",2,
1.00,"SFO","San Francisco, CA","ABQ","Albuquerque, NM",2,
1.00,"SAN","San Diego, CA","SLC","Salt Lake City, UT",2,
1.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",2,
1.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",2,
1.00,"BHM","Birmingham, AL","BUR","Burbank, CA",2,
1.00,"ABQ","Albuquerque, NM","VNY","Van Nuys, CA",1,
1.00,"SLC","Salt Lake City, UT","BUR","Burbank, CA",1,
1.00,"SLC","Salt Lake City, UT","BUR","Burbank, CA",1,
1.00,"LEX","Lexington, KY","ONT","Ontario, CA",1,
1.00,"BOI","Boise, ID","SFO","San Francisco, CA",1,
1.00,"FAT","Fresno, CA","SBA","Santa Barbara, CA",2,
1.00,"LAX","Los Angeles, CA","BFM","Mobile, AL",2,
1.00,"FAT","Fresno, CA","SBA","Santa Barbara, CA",2,
1.00,"SAN","San Diego, CA","IFP","Bullhead City, AZ",2,
1.00,"SJC","San Jose, CA","SFO","San Francisco, CA",1,
1.00,"SJC","San Jose, CA","SFO","San Francisco, CA",1,
1.00,"RDD","Redding, CA","ENV","Wendover, UT",2,
1.00,"TUS","Tucson, AZ","SJC","San Jose, CA",1,
1.00,"SAN","San Diego, CA","TUS","Tucson, AZ",2,
1.00,"LAX","Los Angeles, CA","PIT","Pittsburgh, PA",1,
1.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",2,
1.00,"BUR","Burbank, CA","SCH","Schenectady, NY",2,
1.00,"ERI","Erie, PA","BUR","Burbank, CA",2,
1.00,"LAX","Los Angeles, CA","ICT","Wichita, KS",2,
1.00,"DFW","Dallas/Fort Worth, TX","ONT","Ontario, CA",2,
